magnitude,avg_magnitude,std_magnitude,peak_acceleration,duration_ms,sample_count,sta_lta_ratio,label
0.176311,0.056097,0.032052,0.176311,54900.0,550.0,1.3346,unknown
1.107654,0.085292,0.210804,1.107654,54900.0,550.0,33.3529,earthquake
0.638603,0.058544,0.128784,0.638603,54900.0,550.0,24.8688,earthquake
0.192663,0.068476,0.035198,0.192663,54900.0,550.0,1.5204,unknown
0.022898,0.015292,0.003945,0.022898,54900.0,550.0,0.9173,noise
1.122068,0.077153,0.222878,1.122068,54900.0,550.0,73.6216,earthquake
0.027198,0.018963,0.004021,0.027198,54900.0,550.0,1.0554,noise
0.017869,0.010261,0.004058,0.017869,54900.0,550.0,0.9279,noise
0.023208,0.015705,0.003948,0.023208,54900.0,550.0,1.0255,noise
0.139672,0.062698,0.022641,0.139672,54900.0,550.0,1.6856,unknown
0.545828,0.057976,0.128144,0.545828,54900.0,550.0,25.6026,earthquake
1.713259,0.105656,0.298551,1.713259,54900.0,550.0,55.2692,earthquake
1.064406,0.073432,0.203274,1.064406,54900.0,550.0,56.8928,earthquake
1.402806,0.089981,0.266632,1.402806,54900.0,550.0,79.9534,earthquake
1.60455,0.095662,0.292058,1.60455,54900.0,550.0,102.0655,earthquake
1.550948,0.099774,0.298704,1.550948,54900.0,550.0,84.4922,earthquake
0.940614,0.065382,0.182466,0.940614,54900.0,550.0,66.2199,earthquake
0.020254,0.01254,0.003929,0.020254,54900.0,550.0,0.9763,noise
0.924733,0.070908,0.191765,0.924733,54900.0,550.0,52.9406,earthquake
0.135301,0.045119,0.026394,0.135301,54900.0,550.0,1.671,unknown
0.68699,0.064402,0.145103,0.68699,54900.0,550.0,26.7234,earthquake
0.026057,0.017962,0.003954,0.026057,54900.0,550.0,1.0037,noise
0.123578,0.038027,0.020043,0.123578,54900.0,550.0,1.7963,unknown
0.172911,0.056981,0.033565,0.172911,54900.0,550.0,1.6469,unknown
0.020487,0.013455,0.004059,0.020487,54900.0,550.0,1.026,noise
0.021301,0.013007,0.004167,0.021301,54900.0,550.0,0.9436,noise
0.955212,0.077807,0.184076,0.955212,54900.0,550.0,29.6362,earthquake
0.906439,0.070469,0.196201,0.906439,54900.0,550.0,64.9854,earthquake
1.472489,0.094164,0.287238,1.472489,54900.0,550.0,104.9478,earthquake
0.026009,0.018585,0.003978,0.026009,54900.0,550.0,0.9596,noise
0.02328,0.015509,0.004022,0.02328,54900.0,550.0,0.9603,noise
